PfDd2_02,annotation,macs2_peak,425924,425924,16,.,.,ap2i_r1_gfp_peak_25c,1,.,.,.,,PfDd2_020015400,PF3D7_0212800,.,648,+,PfDd2_020015500,PF3D7_0212900,.,-677,+,,,3.29209,1.62264
PfDd2_02,annotation,macs2_peak,460775,460775,17,.,.,ap2i_r1_gfp_peak_26,1,PfDd2_020016600,.,.,+,PfDd2_020016500,PF3D7_0213900,.,2818,-,PfDd2_020016700,.,.,-1118,-,,,3.43799,1.74741
PfDd2_02,annotation,macs2_peak,460842,460842,25,.,.,ap2i_r2_gfp_peak_205,1,PfDd2_020016600,.,.,+,PfDd2_020016500,PF3D7_0213900,.,2885,-,PfDd2_020016700,.,.,-1051,-,,,4.00807,2.59954
PfDd2_02,annotation,macs2_peak,471952,471952,65,.,.,ap2i_r1_gfp_peak_27,1,.,.,.,,PfDd2_020016800,.,.,2523,-,PfDd2_020016900,PF3D7_0214300,.,-132,+,,,8.44878,6.51206
PfDd2_02,annotation,macs2_peak,472200,472200,47,.,.,ap2i_r2_gfp_peak_208,1,PfDd2_020016900,PF3D7_0214300,.,+,PfDd2_020016800,.,.,2771,-,PfDd2_020017000,PF3D7_0214400,.,-7871,-,,,6.76988,4.72196
PfDd2_02,annotation,macs2_peak,495694,495694,153,.,.,ap2i_r1_gfp_peak_28,1,.,.,.,,PfDd2_020017300,PF3D7_0214700,.,627,-,PfDd2_020017400,PF3D7_0214800,.,-2759,+,,,17.51980,15.36370
PfDd2_02,annotation,macs2_peak,503397,503397,107,.,.,ap2i_r1_gfp_peak_29,1,.,.,.,,PfDd2_020017400,PF3D7_0214800,.,757,+,PfDd2_020017500,.,.,-556,+,,,12.81936,10.75731
PfDd2_02,annotation,macs2_peak,526353,526353,82,.,.,ap2i_r1_gfp_peak_30,1,.,.,.,,PfDd2_020018000,PF3D7_0215300,.,1717,-,PfDd2_020018100,PF3D7_0215400,.,-1494,-,,,10.23712,8.24337
PfDd2_02,annotation,macs2_peak,578769,578769,283,.,.,ap2i_r1_gfp_peak_31,1,.,.,.,,PfDd2_020019200,PF3D7_0216500,.,1692,+,PfDd2_020019300,PF3D7_0216600,.,-1062,+,,,30.67290,28.31241
PfDd2_02,annotation,macs2_peak,615769,615769,107,.,.,ap2i_r1_gfp_peak_33,1,PfDd2_020020200,PF3D7_0217500,CDPK1,+,PfDd2_020020100,PF3D7_0217400,.,4006,+,PfDd2_020020300,PF3D7_0217600,.,-1342,-,,,12.81936,10.75731
PfDd2_02,annotation,macs2_peak,631301,631301,90,.,.,ap2i_r1_gfp_peak_34,1,.,.,.,,PfDd2_020020600,PF3D7_0217900,.,1033,-,PfDd2_020020700,PF3D7_0218000,RFC2,-827,+,,,11.03054,9.01643
PfDd2_02,annotation,macs2_peak,634838,634838,22,.,.,ap2i_r1_gfp_peak_35,1,PfDd2_020020800,PF3D7_0218100,.,+,PfDd2_020020700,PF3D7_0218000,RFC2,1718,+,PfDd2_020020900,PF3D7_0218200,.,-1728,-,,,3.98426,2.24815
PfDd2_02,annotation,macs2_peak,682278,682278,114,.,.,ap2i_r1_gfp_peak_36,1,.,.,.,,PfDd2_020022500,PF3D7_0219800,.,1165,-,PfDd2_020022600,PF3D7_0219900,.,-2295,+,,,13.56760,11.48765
PfDd2_02,annotation,macs2_peak,687095,687095,43,.,.,ap2i_r1_gfp_peak_37a,1,.,.,.,,PfDd2_020022600,PF3D7_0219900,.,1629,+,PfDd2_020022700,PF3D7_0220000,LSA3,-2721,+,,,6.22730,4.37207
PfDd2_02,annotation,macs2_peak,687506,687506,92,.,.,ap2i_r1_gfp_peak_37b,1,.,.,.,,PfDd2_020022600,PF3D7_0219900,.,2040,+,PfDd2_020022700,PF3D7_0220000,LSA3,-2310,+,,,11.25606,9.23577
PfDd2_02,annotation,macs2_peak,704632,704632,147,.,.,ap2i_r1_gfp_peak_38,1,.,.,.,,PfDd2_020022900,.,.,1068,-,PfDd2_020023000,.,.,-2361,-,,,16.92177,14.77605
PfDd2_02,annotation,macs2_peak,805735,805735,145,.,.,ap2i_r1_gfp_peak_41,1,.,.,.,,PfDd2_020025400,.,.,2358,-,PfDd2_020025500,.,.,-11764,+,,,16.74228,14.59790
PfDd2_02,annotation,macs2_peak,849948,849948,30,.,.,ap2i_r2_gfp_peak_291,1,.,.,.,,PfDd2_020026600,.,.,1254,+,PfDd2_020026700,.,.,-1116,-,,,4.63608,3.06230
PfDd2_02,annotation,macs2_peak,850077,850077,40,.,.,ap2i_r1_gfp_peak_42,1,.,.,.,,PfDd2_020026600,.,.,1383,+,PfDd2_020026700,.,.,-987,-,,,5.87748,4.03773
PfDd2_03,annotation,macs2_peak,7539,7539,29,.,.,ap2i_r1_gfp_peak_43a,1,.,.,.,,PfDd2_030005000,.,.,3135,+,PfDd2_030005100,.,.,-8743,+,,,4.72967,2.94645
PfDd2_03,annotation,macs2_peak,8028,8028,37,.,.,ap2i_r1_gfp_peak_43b,1,.,.,.,,PfDd2_030005000,.,.,3624,+,PfDd2_030005100,.,.,-8254,+,,,5.54702,3.72262
PfDd2_03,annotation,macs2_peak,45872,45872,17,.,.,ap2i_r1_gfp_peak_44,1,PfDd2_030005800,PF3D7_1100400,RIF,+,PfDd2_030005700,.,.,2885,+,PfDd2_030005900,PF3D7_0300900,.,-2331,+,,,3.44421,1.75320
PfDd2_03,annotation,macs2_peak,80518,80518,52,.,.,ap2i_r1_gfp_peak_45,1,.,.,.,,PfDd2_030006700,PF3D7_0301700,.,2249,-,PfDd2_030006800,PF3D7_0301800,.,-4192,+,,,7.14429,5.25208
PfDd2_03,annotation,macs2_peak,99294,99294,115,.,.,ap2i_r1_gfp_peak_47,1,.,.,.,,PfDd2_030007100,PF3D7_0302100,SRPK1,873,+,PfDd2_030007200,PF3D7_0302200,.,-518,+,,,13.65652,11.57554
PfDd2_03,annotation,macs2_peak,149132,149132,35,.,.,ap2i_r1_gfp_peak_49,1,.,.,.,,PfDd2_030008100,PF3D7_0303100,.,1701,-,PfDd2_030008200,PF3D7_0303200,.,-804,+,,,5.37083,3.55464
PfDd2_03,annotation,macs2_peak,183161,183161,44,.,.,ap2i_r1_gfp_peak_50,1,.,.,.,,PfDd2_030009000,PF3D7_0304000,IMC1a,1258,-,PfDd2_030009100,PF3D7_0304100,IMC1e,-1682,+,,,6.30612,4.44945
PfDd2_03,annotation,macs2_peak,184006,184006,47,.,.,ap2i_r1_gfp_peak_51,1,.,.,.,,PfDd2_030009000,PF3D7_0304000,IMC1a,2103,-,PfDd2_030009100,PF3D7_0304100,IMC1e,-837,+,,,6.58671,4.71623
PfDd2_03,annotation,macs2_peak,335770,335770,221,.,.,ap2i_r1_gfp_peak_53,1,.,.,.,,PfDd2_030013000,PF3D7_0308000,.,644,+,PfDd2_030013100,PF3D7_0308100,.,-659,+,,,24.40284,22.13210
PfDd2_03,annotation,macs2_peak,347926,347926,213,.,.,ap2i_r1_gfp_peak_54,1,.,.,.,,PfDd2_030013300,PF3D7_0308300,.,1271,-,PfDd2_030013400,.,.,-646,+,,,23.59627,21.33676
PfDd2_03,annotation,macs2_peak,426158,426158,117,.,.,ap2i_r1_gfp_peak_55,1,.,.,.,,PfDd2_030015300,.,.,262,+,PfDd2_030015400,PF3D7_0310400,PIESP1,-782,+,,,13.82113,11.73539
PfDd2_03,annotation,macs2_peak,507132,507132,80,.,.,ap2i_r1_gfp_peak_57,1,.,.,.,,PfDd2_030017400,PF3D7_0312400,GSK3,987,-,PfDd2_030017500,PF3D7_0312500,.,-1608,+,,,10.01523,8.02792
PfDd2_03,annotation,macs2_peak,583595,583595,111,.,.,ap2i_r1_gfp_peak_58,1,.,.,.,,PfDd2_030019700,PF3D7_0314700,.,11400,-,PfDd2_030019800,PF3D7_0314800,.,-554,+,,,13.22756,11.15769
PfDd2_03,annotation,macs2_peak,639095,639095,37,.,.,ap2i_r1_gfp_peak_59,1,PfDd2_030021300,PF3D7_0316300,.,+,PfDd2_030021200,PF3D7_0316200,.,2271,-,PfDd2_030021400,PF3D7_0316400,.,-2539,-,,,5.54794,3.72344
PfDd2_03,annotation,macs2_peak,645687,645687,55,.,.,ap2i_r1_gfp_peak_60,1,.,.,.,,PfDd2_030021400,PF3D7_0316400,.,1063,-,PfDd2_030021500,PF3D7_0316500,NUF2,-735,+,,,7.45979,5.55864
PfDd2_03,annotation,macs2_peak,841364,841364,69,.,.,ap2i_r1_gfp_peak_63,1,.,.,.,,PfDd2_030025600,PF3D7_0320500,Nico,368,+,PfDd2_030025700,PF3D7_0320600,.,-269,-,,,8.93891,6.98382
PfDd2_03,annotation,macs2_peak,847330,847330,19,.,.,ap2i_r1_gfp_peak_64,1,.,.,.,,PfDd2_030025800,PF3D7_0320700,SPC2,1970,+,PfDd2_030025900,PF3D7_0320800,DOZI,-2379,+,,,3.67971,1.97209
PfDd2_03,annotation,macs2_peak,851579,851579,300,.,.,ap2i_r1_gfp_peak_65,1,.,.,.,,PfDd2_030025900,PF3D7_0320800,DOZI,333,+,PfDd2_030026000,PF3D7_0320900,H2A.Z,-2505,+,,,32.46579,30.08346
PfDd2_03,annotation,macs2_peak,872537,872537,239,.,.,ap2i_r1_gfp_peak_67,1,.,.,.,,PfDd2_030026400,PF3D7_0321300,.,1064,-,PfDd2_030026500,PF3D7_0321400,.,-915,+,,,26.20375,23.90379
PfDd2_03,annotation,macs2_peak,972944,972944,33,.,.,ap2i_r1_gfp_peak_68,1,.,.,.,,PfDd2_030028800,PF3D7_0323700,SART1,1216,-,PfDd2_030028900,PF3D7_0323800,.,-3799,+,,,5.16711,3.36448
PfDd2_04,annotation,macs2_peak,134139,134139,100,.,.,ap2i_r1_gfp_peak_69,1,PfDd2_040008400,.,.,+,PfDd2_040008300,PF3D7_0402900,.,1917,-,PfDd2_040008500,PF3D7_0403100,.,-529,-,,,12.08972,10.04560
PfDd2_04,annotation,macs2_peak,159598,159598,56,.,.,ap2i_r2_gfp_peak_512,1,PfDd2_040009000,PF3D7_0403600,.,-,PfDd2_040008900,PF3D7_0403500,.,3532,+,PfDd2_040009100,PF3D7_0403700,CLF1,-5877,-,,,7.93094,5.67329
PfDd2_04,annotation,macs2_peak,159658,159658,107,.,.,ap2i_r1_gfp_peak_70,1,PfDd2_040009000,PF3D7_0403600,.,-,PfDd2_040008900,PF3D7_0403500,.,3592,+,PfDd2_040009100,PF3D7_0403700,CLF1,-5817,-,,,12.77613,10.71826
PfDd2_04,annotation,macs2_peak,175254,175254,14,.,.,ap2i_r1_gfp_peak_71,1,.,.,.,,PfDd2_040009200,PF3D7_0403800,.,2152,-,PfDd2_040009300,PF3D7_0403900,SET8,-3073,+,,,3.04789,1.40083
PfDd2_04,annotation,macs2_peak,177160,177160,78,.,.,ap2i_r1_gfp_peak_72,1,.,.,.,,PfDd2_040009200,PF3D7_0403800,.,4058,-,PfDd2_040009300,PF3D7_0403900,SET8,-1167,+,,,9.79555,7.81461
PfDd2_04,annotation,macs2_peak,203713,203713,91,.,.,ap2i_r1_gfp_peak_73,1,.,.,.,,PfDd2_040009900,PF3D7_0404500,P52,2226,-,PfDd2_040010000,PF3D7_0404600,.,-3110,+,,,11.14631,9.12724
PfDd2_04,annotation,macs2_peak,224528,224528,38,.,.,ap2i_r2_gfp_peak_525,1,PfDd2_040010200,.,.,-,PfDd2_040010100,.,.,1921,-,PfDd2_040010300,.,.,-2062,-,,,5.61481,3.80706
PfDd2_04,annotation,macs2_peak,224596,224596,145,.,.,ap2i_r1_gfp_peak_75,1,PfDd2_040010200,.,.,-,PfDd2_040010100,.,.,1989,-,PfDd2_040010300,.,.,-1994,-,,,16.74228,14.59790
PfDd2_04,annotation,macs2_peak,228732,228732,143,.,.,ap2i_r1_gfp_peak_76,1,PfDd2_040010400,.,.,-,PfDd2_040010300,.,.,1006,-,PfDd2_040010500,.,.,-2847,-,,,16.48066,14.34102
PfDd2_04,annotation,macs2_peak,239206,239206,22,.,.,ap2i_r1_gfp_peak_77,1,PfDd2_040010600,.,.,+,PfDd2_040010500,.,.,3087,-,PfDd2_040010700,PF3D7_0405300,LISP2,-2587,-,,,3.95210,2.22246
PfDd2_04,annotation,macs2_peak,297727,297727,287,.,.,ap2i_r1_gfp_peak_79,1,PfDd2_040011800,PF3D7_0406500,.,-,PfDd2_040011700,PF3D7_0406400,cGloII,4403,+,PfDd2_040011900,.,.,-8145,+,,,31.10533,28.74032
PfDd2_04,annotation,macs2_peak,355256,355256,31,.,.,ap2i_r1_gfp_peak_81,1,.,.,.,,PfDd2_040013300,.,.,1132,-,PfDd2_040013400,PF3D7_0408100,.,-1595,+,,,4.92940,3.13683
PfDd2_04,annotation,macs2_peak,444936,444936,299,.,.,ap2i_r1_gfp_peak_83,1,.,.,.,,PfDd2_040016000,PF3D7_0410700,RbgA,1129,-,PfDd2_040016100,PF3D7_0410800,.,-751,+,,,32.29910,29.92028
PfDd2_04,annotation,macs2_peak,463575,463575,37,.,.,ap2i_r1_gfp_peak_84,1,PfDd2_040016300,PF3D7_0411000,.,+,PfDd2_040016200,PF3D7_0410900,.,10294,-,PfDd2_040016400,PF3D7_0411100,.,-743,-,,,5.58999,3.76470
PfDd2_04,annotation,macs2_peak,614010,614010,177,.,.,ap2i_r1_gfp_peak_85,1,.,.,.,,PfDd2_040020000,PF3D7_0414800,.,1117,-,PfDd2_040020100,PF3D7_0414900,ARO,-846,+,,,19.91255,17.71360
PfDd2_04,annotation,macs2_peak,628877,628877,63,.,.,ap2i_r1_gfp_peak_86,1,.,.,.,,PfDd2_040020400,PF3D7_0415200,.,907,-,PfDd2_040020500,PF3D7_0415300,CRK3,-1742,+,,,8.29560,6.36511
PfDd2_04,annotation,macs2_peak,654660,654660,133,.,.,ap2i_r1_gfp_peak_87,1,.,.,.,,PfDd2_040021200,PF3D7_0416000,.,1736,-,PfDd2_040021300,PF3D7_0416100,GATA,-626,+,,,15.45790,13.33837
PfDd2_04,annotation,macs2_peak,677550,677550,13,.,.,ap2i_r1_gfp_peak_88a,1,.,.,.,,PfDd2_040021900,PF3D7_0416700,.,761,-,PfDd2_040022000,PF3D7_0416800,SAR1,-1193,+,,,2.93894,1.30655
PfDd2_04,annotation,macs2_peak,678046,678046,77,.,.,ap2i_r1_gfp_peak_88b,1,.,.,.,,PfDd2_040021900,PF3D7_0416700,.,1257,-,PfDd2_040022000,PF3D7_0416800,SAR1,-697,+,,,9.74130,7.76467
PfDd2_04,annotation,macs2_peak,685822,685822,165,.,.,ap2i_r1_gfp_peak_89,1,PfDd2_040022100,PF3D7_0416900,.,-,PfDd2_040022000,PF3D7_0416800,SAR1,5791,+,PfDd2_040022200,PF3D7_0417000,.,-5275,+,,,18.68123,16.50484
PfDd2_04,annotation,macs2_peak,685870,685870,106,.,.,ap2i_r2_gfp_peak_623,1,PfDd2_040022100,PF3D7_0416900,.,-,PfDd2_040022000,PF3D7_0416800,SAR1,5839,+,PfDd2_040022200,PF3D7_0417000,.,-5227,+,,,13.38612,10.65011
PfDd2_04,annotation,macs2_peak,776240,776240,148,.,.,ap2i_r1_gfp_peak_90,1,.,.,.,,PfDd2_040023500,PF3D7_0418300,.,4902,-,PfDd2_040023600,PF3D7_0418400,.,-2684,+,,,17.01966,14.87038
PfDd2_04,annotation,macs2_peak,776809,776809,27,.,.,ap2i_r1_gfp_peak_91,1,.,.,.,,PfDd2_040023500,PF3D7_0418300,.,5471,-,PfDd2_040023600,PF3D7_0418400,.,-2115,+,,,4.54330,2.77450
PfDd2_04,annotation,macs2_peak,806538,806538,74,.,.,ap2i_r1_gfp_peak_92,1,.,.,.,,PfDd2_040024500,PF3D7_0419300,.,368,-,PfDd2_040024600,PF3D7_0419400,.,-581,+,,,9.46244,7.49311
PfDd2_04,annotation,macs2_peak,821634,821634,286,.,.,ap2i_r1_gfp_peak_93,1,.,.,.,,PfDd2_040024800,PF3D7_0419600,.,550,+,PfDd2_040024900,PF3D7_0419700,Pf34,-707,+,,,31.02820,28.66364
PfDd2_04,annotation,macs2_peak,958190,958190,43,.,.,ap2i_r1_gfp_peak_94,1,.,.,.,,PfDd2_040027200,.,.,3852,-,PfDd2_040027300,PF3D7_0422300,.,-1381,+,,,6.22730,4.37207
PfDd2_04,annotation,macs2_peak,990496,990496,33,.,.,ap2i_r1_gfp_peak_95,1,.,.,.,,PfDd2_040028300,.,.,452,-,PfDd2_040028400,PF3D7_0423400,AARP,-2210,+,,,5.20684,3.39868
PfDd2_04,annotation,macs2_peak,1008543,1008543,52,.,.,ap2i_r2_gfp_peak_691,1,PfDd2_040028700,.,.,-,PfDd2_040028600,PF3D7_0423600,.,5049,-,PfDd2_040028800,PF3D7_0423800,CyRPA,-4524,+,,,7.44326,5.26211
PfDd2_04,annotation,macs2_peak,1008615,1008615,58,.,.,ap2i_r1_gfp_peak_98a,1,PfDd2_040028700,.,.,-,PfDd2_040028600,PF3D7_0423600,.,5121,-,PfDd2_040028800,PF3D7_0423800,CyRPA,-4452,+,,,7.72133,5.80729
PfDd2_04,annotation,macs2_peak,1009240,1009240,274,.,.,ap2i_r2_gfp_peak_692,1,.,.,.,,PfDd2_040028700,.,.,538,-,PfDd2_040028800,PF3D7_0423800,CyRPA,-3827,+,,,30.46085,27.40105
PfDd2_04,annotation,macs2_peak,1009250,1009250,596,.,.,ap2i_r1_gfp_peak_98b,1,.,.,.,,PfDd2_040028700,.,.,548,-,PfDd2_040028800,PF3D7_0423800,CyRPA,-3817,+,,,62.39782,59.67773
PfDd2_04,annotation,macs2_peak,1009771,1009771,25,.,.,ap2i_r1_gfp_peak_98c,1,.,.,.,,PfDd2_040028700,.,.,1069,-,PfDd2_040028800,PF3D7_0423800,CyRPA,-3296,+,,,4.27487,2.51905
PfDd2_05,annotation,macs2_peak,57230,57230,55,.,.,ap2i_r1_gfp_peak_99,1,.,.,.,,PfDd2_050006100,PF3D7_0500900,FIKK5,435,-,PfDd2_050006200,PF3D7_0501000,.,-3406,+,,,7.43774,5.53690
PfDd2_05,annotation,macs2_peak,145351,145351,485,.,.,ap2i_r1_gfp_peak_103,1,.,.,.,,PfDd2_050008500,PF3D7_0503300,SRSF12,4257,-,PfDd2_050008600,PF3D7_0503400,ADF1,-554,+,,,51.18183,48.57941
PfDd2_05,annotation,macs2_peak,156013,156013,82,.,.,ap2i_r1_gfp_peak_104,1,.,.,.,,PfDd2_050008800,PF3D7_0503600,MyoB,754,-,PfDd2_050008900,PF3D7_0503800,RPL31,-563,-,,,10.23712,8.24337
PfDd2_05,annotation,macs2_peak,297146,297146,244,.,.,ap2i_r1_gfp_peak_105,1,.,.,.,,PfDd2_050011900,PF3D7_0506900,ROM4,1123,-,PfDd2_050012000,PF3D7_0507000,.,-537,-,,,26.77213,24.46629
PfDd2_05,annotation,macs2_peak,315280,315280,42,.,.,ap2i_r1_gfp_peak_106,1,.,.,.,,PfDd2_050012500,PF3D7_0507500,SUB1,894,-,PfDd2_050012600,PF3D7_0507600,CAF40,-2772,+,,,6.05120,4.20373
PfDd2_05,annotation,macs2_peak,326554,326554,61,.,.,ap2i_r1_gfp_peak_107,1,.,.,.,,PfDd2_050012700,PF3D7_0507700,NPL4,3355,-,PfDd2_050012800,PF3D7_0507800,.,-575,+,,,8.11809,6.19015
PfDd2_05,annotation,macs2_peak,336348,336348,93,.,.,ap2i_r1_gfp_peak_108,1,.,.,.,,PfDd2_050013000,PF3D7_0508000,P38,1771,-,PfDd2_050013100,PF3D7_0508100,SET9,-564,+,,,11.37898,9.35360
PfDd2_05,annotation,macs2_peak,360799,360799,93,.,.,ap2i_r1_gfp_peak_109,1,.,.,.,,PfDd2_050013400,PF3D7_0508400,.,8846,+,PfDd2_050013600,PF3D7_0508600,.,-566,+,,,11.41331,9.38738
PfDd2_05,annotation,macs2_peak,370801,370801,82,.,.,ap2i_r2_gfp_peak_795,1,.,.,.,,PfDd2_050013800,PF3D7_0508800,SSB,1350,-,PfDd2_050013900,PF3D7_0508900,.,-1280,+,,,10.89270,8.28105
PfDd2_05,annotation,macs2_peak,370804,370804,498,.,.,ap2i_r1_gfp_peak_110a,1,.,.,.,,PfDd2_050013800,PF3D7_0508800,SSB,1353,-,PfDd2_050013900,PF3D7_0508900,.,-1277,+,,,52.47660,49.86179
PfDd2_05,annotation,macs2_peak,371215,371215,76,.,.,ap2i_r2_gfp_peak_796,1,.,.,.,,PfDd2_050013800,PF3D7_0508800,SSB,1764,-,PfDd2_050013900,PF3D7_0508900,.,-866,+,,,10.25485,7.69750
PfDd2_05,annotation,macs2_peak,371241,371241,456,.,.,ap2i_r1_gfp_peak_110b,1,.,.,.,,PfDd2_050013800,PF3D7_0508800,SSB,1790,-,PfDd2_050013900,PF3D7_0508900,.,-840,+,,,48.24196,45.67260
PfDd2_05,annotation,macs2_peak,470720,470720,64,.,.,ap2i_r1_gfp_peak_112,1,.,.,.,,PfDd2_050015800,.,.,1365,+,PfDd2_050015900,.,.,-1829,-,,,8.40249,6.46637
PfDd2_05,annotation,macs2_peak,523251,523251,304,.,.,ap2i_r1_gfp_peak_113,1,.,.,.,,PfDd2_050016500,PF3D7_0511600,ARNP,436,-,PfDd2_050016600,PF3D7_0511700,CGI121,-784,+,,,32.79154,30.40759
PfDd2_05,annotation,macs2_peak,641141,641141,435,.,.,ap2i_r1_gfp_peak_114,1,.,.,.,,PfDd2_050020200,.,.,867,+,PfDd2_050020300,PF3D7_0515400,.,-1110,+,,,46.09743,43.55038
