PfDd2_01	173360	173667	ap2i_r2_gfp_peak_35	R2
PfDd2_01	174290	174739	ap2i_r2_gfp_peak_36	R2
PfDd2_01	182978	185405	ap2i_r1_gfp_peak_3a,ap2i_r1_gfp_peak_3b,ap2i_r1_gfp_peak_3c,ap2i_r1_gfp_peak_3d,ap2i_r3_gfp_peak_1,ap2i_r2_gfp_peak_37,ap2i_r4_gfp_peak_1,ap2i_r3_gfp_peak_2,ap2i_r2_gfp_peak_38,ap2i_r4_gfp_peak_2	R1-R2-R3-R4
PfDd2_01	187549	187808	ap2i_r2_gfp_peak_39	R2
PfDd2_01	188450	189065	ap2i_r1_gfp_peak_4	R1
PfDd2_01	190265	190556	ap2i_r2_gfp_peak_40	R2
PfDd2_01	190889	191175	ap2i_r2_gfp_peak_41	R2
PfDd2_01	198342	198608	ap2i_r2_gfp_peak_42	R2
PfDd2_01	201439	201774	ap2i_r2_gfp_peak_44	R2
PfDd2_01	209673	210196	ap2i_r1_gfp_peak_5	R1
PfDd2_01	215647	216879	ap2i_r1_gfp_peak_6a,ap2i_r1_gfp_peak_6b	R1
PfDd2_01	223419	223694	ap2i_r2_gfp_peak_45	R2
PfDd2_01	225029	225691	ap2i_r2_gfp_peak_46a,ap2i_r2_gfp_peak_46b	R2
PfDd2_01	233963	234394	ap2i_r2_gfp_peak_47	R2
PfDd2_01	239156	239425	ap2i_r2_gfp_peak_48	R2
PfDd2_01	240422	241237	ap2i_r2_gfp_peak_49	R2
PfDd2_01	256778	257229	ap2i_r2_gfp_peak_50a,ap2i_r2_gfp_peak_50b,ap2i_r2_gfp_peak_50c	R2
PfDd2_01	257426	257794	ap2i_r2_gfp_peak_51	R2
PfDd2_01	263608	263979	ap2i_r2_gfp_peak_52	R2
PfDd2_01	264873	265444	ap2i_r2_gfp_peak_54a,ap2i_r2_gfp_peak_54b	R2
PfDd2_01	273329	273627	ap2i_r2_gfp_peak_55	R2
PfDd2_01	287850	288373	ap2i_r2_gfp_peak_56	R2
PfDd2_01	298211	298722	ap2i_r2_gfp_peak_57	R2
PfDd2_01	306412	306760	ap2i_r2_gfp_peak_58	R2
PfDd2_01	310643	311233	ap2i_r2_gfp_peak_59a,ap2i_r2_gfp_peak_59b	R2
PfDd2_01	312160	312477	ap2i_r2_gfp_peak_60	R2
PfDd2_01	319674	320100	ap2i_r1_gfp_peak_7	R1
PfDd2_01	320470	320813	ap2i_r2_gfp_peak_61	R2
PfDd2_01	322774	323092	ap2i_r2_gfp_peak_62	R2
PfDd2_01	323935	324283	ap2i_r2_gfp_peak_63	R2
PfDd2_01	345588	345853	ap2i_r2_gfp_peak_65	R2
PfDd2_01	353803	354203	ap2i_r2_gfp_peak_66	R2
PfDd2_01	359053	359341	ap2i_r2_gfp_peak_67	R2
PfDd2_01	364932	365182	ap2i_r2_gfp_peak_68	R2
PfDd2_01	365305	365585	ap2i_r2_gfp_peak_69	R2
PfDd2_01	370756	371180	ap2i_r2_gfp_peak_70	R2
PfDd2_01	382002	382297	ap2i_r2_gfp_peak_73	R2
PfDd2_01	383252	383810	ap2i_r2_gfp_peak_74	R2
PfDd2_01	388476	388908	ap2i_r2_gfp_peak_75	R2
PfDd2_01	398903	399493	ap2i_r1_gfp_peak_8a,ap2i_r1_gfp_peak_8b	R1
PfDd2_01	433164	433535	ap2i_r2_gfp_peak_77	R2
PfDd2_01	455133	455625	ap2i_r2_gfp_peak_81	R2
PfDd2_01	462238	462535	ap2i_r2_gfp_peak_83	R2
PfDd2_01	470603	471022	ap2i_r2_gfp_peak_86	R2
PfDd2_01	471153	472005	ap2i_r2_gfp_peak_87a,ap2i_r2_gfp_peak_87b	R2
PfDd2_01	473270	473706	ap2i_r2_gfp_peak_89	R2
PfDd2_01	475032	475315	ap2i_r2_gfp_peak_90	R2
PfDd2_01	478804	479094	ap2i_r2_gfp_peak_91	R2
PfDd2_01	480825	481393	ap2i_r1_gfp_peak_9	R1
PfDd2_01	487302	487697	ap2i_r2_gfp_peak_93	R2
PfDd2_01	489633	490589	ap2i_r2_gfp_peak_96a,ap2i_r2_gfp_peak_96b	R2
PfDd2_01	494772	495175	ap2i_r2_gfp_peak_97a,ap2i_r2_gfp_peak_97b	R2
PfDd2_01	508309	508616	ap2i_r2_gfp_peak_98	R2
PfDd2_01	511166	511467	ap2i_r2_gfp_peak_99	R2
PfDd2_01	521662	522210	ap2i_r2_gfp_peak_102	R2
PfDd2_01	525282	525565	ap2i_r5_gfp_peak_4	R5
PfDd2_01	536115	536400	ap2i_r2_gfp_peak_103	R2
PfDd2_01	562350	563092	ap2i_r2_gfp_peak_106a,ap2i_r2_gfp_peak_106b	R2
PfDd2_01	569469	570231	ap2i_r2_gfp_peak_107a,ap2i_r2_gfp_peak_107b,ap2i_r2_gfp_peak_107c	R2
PfDd2_01	571374	571804	ap2i_r2_gfp_peak_108	R2
PfDd2_01	574206	574522	ap2i_r2_gfp_peak_109	R2
PfDd2_02	4577	5010	ap2i_r2_gfp_peak_110	R2
PfDd2_02	7045	7337	ap2i_r2_gfp_peak_111	R2
PfDd2_02	17791	18084	ap2i_r2_gfp_peak_114	R2
PfDd2_02	34818	35084	ap2i_r5_gfp_peak_5	R5
PfDd2_02	37499	37881	ap2i_r2_gfp_peak_116	R2
PfDd2_02	46277	46885	ap2i_r2_gfp_peak_117a,ap2i_r2_gfp_peak_117b	R2
PfDd2_02	48046	48538	ap2i_r2_gfp_peak_118	R2
PfDd2_02	48844	49138	ap2i_r2_gfp_peak_119	R2
PfDd2_02	67211	67572	ap2i_r2_gfp_peak_120	R2
PfDd2_02	72869	73184	ap2i_r2_gfp_peak_122	R2
PfDd2_02	77294	77737	ap2i_r2_gfp_peak_123	R2
PfDd2_02	78067	78468	ap2i_r2_gfp_peak_124	R2
PfDd2_02	78803	79729	ap2i_r2_gfp_peak_125a,ap2i_r2_gfp_peak_125b	R2
PfDd2_02	84254	84641	ap2i_r1_gfp_peak_10	R1
PfDd2_02	95418	95668	ap2i_r5_gfp_peak_6	R5
PfDd2_02	100271	100525	ap2i_r2_gfp_peak_126	R2
PfDd2_02	100842	101114	ap2i_r2_gfp_peak_127	R2
PfDd2_02	104420	104743	ap2i_r5_gfp_peak_7	R5
PfDd2_02	106020	106330	ap2i_r2_gfp_peak_128	R2
PfDd2_02	131532	131894	ap2i_r2_gfp_peak_130	R2
PfDd2_02	133651	133904	ap2i_r2_gfp_peak_131	R2
PfDd2_02	134346	135272	ap2i_r2_gfp_peak_132a,ap2i_r2_gfp_peak_132b	R2
PfDd2_02	141058	141585	ap2i_r1_gfp_peak_11	R1
PfDd2_02	144103	144623	ap2i_r2_gfp_peak_134	R2
PfDd2_02	154589	155113	ap2i_r2_gfp_peak_138	R2
PfDd2_02	162758	163013	ap2i_r1_gfp_peak_12	R1
PfDd2_02	168377	170533	ap2i_r1_gfp_peak_13a,ap2i_r1_gfp_peak_13b,ap2i_r3_gfp_peak_3,ap2i_r2_gfp_peak_139,ap2i_r4_gfp_peak_3	R1-R2-R3-R4
PfDd2_02	172811	174087	ap2i_r1_gfp_peak_14,ap2i_r4_gfp_peak_4,ap2i_r3_gfp_peak_4,ap2i_r2_gfp_peak_140	R1-R2-R3-R4
PfDd2_02	182284	182599	ap2i_r1_gfp_peak_15	R1
PfDd2_02	185194	185479	ap2i_r2_gfp_peak_141	R2
PfDd2_02	186464	186758	ap2i_r5_gfp_peak_8	R5
PfDd2_02	188377	188635	ap2i_r2_gfp_peak_143	R2
PfDd2_02	190980	191337	ap2i_r2_gfp_peak_145	R2
PfDd2_02	191950	192230	ap2i_r1_gfp_peak_16	R1
PfDd2_02	195618	196061	ap2i_r2_gfp_peak_147	R2
PfDd2_02	196673	197160	ap2i_r1_gfp_peak_17	R1
PfDd2_02	200163	202531	ap2i_r2_gfp_peak_149a,ap2i_r2_gfp_peak_149b,ap2i_r1_gfp_peak_18,ap2i_r2_gfp_peak_150,ap2i_r3_gfp_peak_5a,ap2i_r3_gfp_peak_5b,ap2i_r4_gfp_peak_5a,ap2i_r4_gfp_peak_5b	R1-R2-R3-R4
PfDd2_02	202987	203534	ap2i_r2_gfp_peak_151	R2
PfDd2_02	204685	204935	ap2i_r2_gfp_peak_152	R2
PfDd2_02	205540	205969	ap2i_r2_gfp_peak_153	R2
PfDd2_02	206384	206941	ap2i_r1_gfp_peak_19,ap2i_r2_gfp_peak_154	R1-R2
PfDd2_02	207512	208666	ap2i_r2_gfp_peak_155a,ap2i_r2_gfp_peak_155b	R2
PfDd2_02	210033	210486	ap2i_r2_gfp_peak_157	R2
PfDd2_02	217146	217775	ap2i_r2_gfp_peak_160	R2
PfDd2_02	219882	220446	ap2i_r1_gfp_peak_20a,ap2i_r1_gfp_peak_20b	R1
PfDd2_02	226414	226722	ap2i_r5_gfp_peak_9	R5
PfDd2_02	238731	238992	ap2i_r2_gfp_peak_161	R2
PfDd2_02	239135	239753	ap2i_r2_gfp_peak_162	R2
PfDd2_02	241244	241888	ap2i_r5_gfp_peak_10,ap2i_r2_gfp_peak_163	R2-R5
PfDd2_02	242843	243212	ap2i_r2_gfp_peak_164	R2
PfDd2_02	245176	245504	ap2i_r1_gfp_peak_21	R1
PfDd2_02	255566	256838	ap2i_r2_gfp_peak_165a,ap2i_r2_gfp_peak_165b	R2
PfDd2_02	257619	258071	ap2i_r2_gfp_peak_166	R2
PfDd2_02	261604	262005	ap2i_r2_gfp_peak_168	R2
PfDd2_02	264253	264720	ap2i_r2_gfp_peak_169	R2
PfDd2_02	265788	266044	ap2i_r2_gfp_peak_170	R2
PfDd2_02	266885	267168	ap2i_r2_gfp_peak_172	R2
PfDd2_02	267745	268051	ap2i_r2_gfp_peak_173	R2
PfDd2_02	271909	272642	ap2i_r2_gfp_peak_175	R2
PfDd2_02	275105	275698	ap2i_r2_gfp_peak_177	R2
PfDd2_02	286335	286587	ap2i_r2_gfp_peak_178	R2
PfDd2_02	288517	288780	ap2i_r2_gfp_peak_179	R2
PfDd2_02	288955	289213	ap2i_r5_gfp_peak_11	R5
PfDd2_02	292970	293476	ap2i_r1_gfp_peak_22,ap2i_r3_gfp_peak_6	R1-R3
PfDd2_02	308227	308573	ap2i_r2_gfp_peak_180	R2
PfDd2_02	309172	309851	ap2i_r2_gfp_peak_181	R2
PfDd2_02	313408	313724	ap2i_r2_gfp_peak_182	R2
PfDd2_02	357756	358182	ap2i_r2_gfp_peak_184	R2
PfDd2_02	360845	361449	ap2i_r1_gfp_peak_23	R1
PfDd2_02	365512	366132	ap2i_r2_gfp_peak_185a,ap2i_r2_gfp_peak_185b,ap2i_r2_gfp_peak_185c	R2
PfDd2_02	366755	367210	ap2i_r2_gfp_peak_186	R2
PfDd2_02	369154	369729	ap2i_r2_gfp_peak_187	R2
PfDd2_02	380305	380641	ap2i_r2_gfp_peak_188	R2
PfDd2_02	383923	384187	ap2i_r2_gfp_peak_189a,ap2i_r2_gfp_peak_189b	R2
PfDd2_02	393172	393441	ap2i_r2_gfp_peak_190	R2
PfDd2_02	399155	399484	ap2i_r2_gfp_peak_193	R2
PfDd2_02	403795	404130	ap2i_r2_gfp_peak_194	R2
PfDd2_02	406470	406768	ap2i_r1_gfp_peak_24	R1
PfDd2_02	406891	407423	ap2i_r2_gfp_peak_195	R2
PfDd2_02	407703	408260	ap2i_r2_gfp_peak_196a,ap2i_r2_gfp_peak_196b	R2
PfDd2_02	416905	417378	ap2i_r2_gfp_peak_197	R2
PfDd2_02	423719	423982	ap2i_r2_gfp_peak_199	R2
PfDd2_02	425276	426090	ap2i_r1_gfp_peak_25a,ap2i_r1_gfp_peak_25b,ap2i_r1_gfp_peak_25c	R1
PfDd2_02	432220	432562	ap2i_r2_gfp_peak_201	R2
PfDd2_02	460600	460998	ap2i_r1_gfp_peak_26,ap2i_r2_gfp_peak_205	R1-R2
PfDd2_02	462417	462667	ap2i_r2_gfp_peak_206	R2
PfDd2_02	462924	463215	ap2i_r2_gfp_peak_207	R2
PfDd2_02	471742	472466	ap2i_r1_gfp_peak_27,ap2i_r2_gfp_peak_208	R1-R2
PfDd2_02	474025	474348	ap2i_r5_gfp_peak_12	R5
PfDd2_02	474585	475947	ap2i_r2_gfp_peak_210a,ap2i_r2_gfp_peak_210b	R2
PfDd2_02	488048	488613	ap2i_r2_gfp_peak_212a,ap2i_r2_gfp_peak_212b	R2
PfDd2_02	489953	490490	ap2i_r2_gfp_peak_213a,ap2i_r2_gfp_peak_213b	R2
PfDd2_02	495528	495953	ap2i_r1_gfp_peak_28	R1
PfDd2_02	501108	501420	ap2i_r2_gfp_peak_215	R2
PfDd2_02	503151	503642	ap2i_r1_gfp_peak_29	R1
PfDd2_02	504491	504765	ap2i_r2_gfp_peak_216	R2
PfDd2_02	505126	505452	ap2i_r2_gfp_peak_217	R2
PfDd2_02	510297	511193	ap2i_r2_gfp_peak_218a,ap2i_r2_gfp_peak_218b	R2
PfDd2_02	526228	526536	ap2i_r1_gfp_peak_30	R1
PfDd2_02	527997	528384	ap2i_r2_gfp_peak_220	R2
PfDd2_02	529798	530053	ap2i_r2_gfp_peak_221	R2
PfDd2_02	533862	534142	ap2i_r5_gfp_peak_13	R5
PfDd2_02	539481	540220	ap2i_r2_gfp_peak_222a,ap2i_r2_gfp_peak_222b	R2
PfDd2_02	540446	540953	ap2i_r2_gfp_peak_223a,ap2i_r2_gfp_peak_223b	R2
PfDd2_02	541606	542096	ap2i_r2_gfp_peak_224	R2
PfDd2_02	542477	542823	ap2i_r2_gfp_peak_225	R2
PfDd2_02	544930	545205	ap2i_r2_gfp_peak_226	R2
PfDd2_02	554581	554833	ap2i_r2_gfp_peak_227	R2
PfDd2_02	556041	557183	ap2i_r2_gfp_peak_228a,ap2i_r2_gfp_peak_228b	R2
PfDd2_02	578537	579169	ap2i_r1_gfp_peak_31	R1
PfDd2_02	587790	588509	ap2i_r2_gfp_peak_229a,ap2i_r2_gfp_peak_229b,ap2i_r2_gfp_peak_229c	R2
PfDd2_02	588865	589115	ap2i_r2_gfp_peak_230	R2
PfDd2_02	590065	590447	ap2i_r2_gfp_peak_231a,ap2i_r2_gfp_peak_231b	R2
PfDd2_02	595355	595729	ap2i_r2_gfp_peak_232	R2
PfDd2_02	612084	613168	ap2i_r1_gfp_peak_32,ap2i_r3_gfp_peak_7,ap2i_r2_gfp_peak_234	R1-R2-R3
PfDd2_02	615617	615874	ap2i_r1_gfp_peak_33	R1
PfDd2_02	619073	619442	ap2i_r2_gfp_peak_235	R2
PfDd2_02	620748	621340	ap2i_r2_gfp_peak_236	R2
PfDd2_02	629890	630191	ap2i_r2_gfp_peak_237	R2
PfDd2_02	631101	631568	ap2i_r1_gfp_peak_34	R1
PfDd2_02	632297	632779	ap2i_r2_gfp_peak_238	R2
PfDd2_02	634598	634940	ap2i_r1_gfp_peak_35	R1
PfDd2_02	651455	651720	ap2i_r2_gfp_peak_240	R2
PfDd2_02	682037	682506	ap2i_r1_gfp_peak_36	R1
PfDd2_02	686981	687747	ap2i_r1_gfp_peak_37a,ap2i_r1_gfp_peak_37b	R1
PfDd2_02	690315	690671	ap2i_r2_gfp_peak_243	R2
PfDd2_02	693038	693995	ap2i_r2_gfp_peak_245a,ap2i_r2_gfp_peak_245b	R2
PfDd2_02	704412	704800	ap2i_r1_gfp_peak_38	R1
PfDd2_02	709164	709634	ap2i_r4_gfp_peak_6,ap2i_r1_gfp_peak_39	R1-R4
PfDd2_02	715071	715547	ap2i_r2_gfp_peak_246	R2
PfDd2_02	724260	724589	ap2i_r2_gfp_peak_247	R2
PfDd2_02	730288	731923	ap2i_r1_gfp_peak_40,ap2i_r2_gfp_peak_248a,ap2i_r2_gfp_peak_248b,ap2i_r4_gfp_peak_7a,ap2i_r4_gfp_peak_7b,ap2i_r3_gfp_peak_8	R1-R2-R3-R4
PfDd2_02	741567	741836	ap2i_r5_gfp_peak_14	R5
PfDd2_02	750532	750854	ap2i_r2_gfp_peak_251	R2
PfDd2_02	756192	756462	ap2i_r2_gfp_peak_253	R2
PfDd2_02	759567	759886	ap2i_r2_gfp_peak_254	R2
PfDd2_02	763450	763700	ap2i_r2_gfp_peak_255	R2
PfDd2_02	766074	766324	ap2i_r2_gfp_peak_256	R2
PfDd2_02	775502	775961	ap2i_r2_gfp_peak_259	R2
PfDd2_02	805601	805874	ap2i_r1_gfp_peak_41	R1
PfDd2_02	846132	846622	ap2i_r2_gfp_peak_289	R2
PfDd2_02	848400	848655	ap2i_r2_gfp_peak_290	R2
PfDd2_02	849823	850231	ap2i_r2_gfp_peak_291,ap2i_r1_gfp_peak_42	R1-R2
PfDd2_03	7414	8112	ap2i_r1_gfp_peak_43a,ap2i_r1_gfp_peak_43b	R1
PfDd2_03	22487	22764	ap2i_r2_gfp_peak_292	R2
PfDd2_03	24661	25113	ap2i_r2_gfp_peak_294	R2
PfDd2_03	26973	27492	ap2i_r2_gfp_peak_295	R2
PfDd2_03	35741	36308	ap2i_r2_gfp_peak_297	R2
PfDd2_03	42250	42905	ap2i_r2_gfp_peak_298a,ap2i_r2_gfp_peak_298b	R2
PfDd2_03	45678	45944	ap2i_r1_gfp_peak_44	R1
PfDd2_03	50404	50867	ap2i_r2_gfp_peak_300	R2
PfDd2_03	57336	57619	ap2i_r2_gfp_peak_302	R2
PfDd2_03	77247	77816	ap2i_r2_gfp_peak_304,ap2i_r5_gfp_peak_15	R2-R5
PfDd2_03	80322	80865	ap2i_r1_gfp_peak_45	R1
PfDd2_03	82027	82581	ap2i_r1_gfp_peak_46,ap2i_r4_gfp_peak_8,ap2i_r2_gfp_peak_305,ap2i_r3_gfp_peak_9	R1-R2-R3-R4
PfDd2_03	96476	96792	ap2i_r2_gfp_peak_307	R2
PfDd2_03	99148	99447	ap2i_r1_gfp_peak_47	R1
PfDd2_03	109052	109373	ap2i_r2_gfp_peak_309	R2
PfDd2_03	112757	116325	ap2i_r1_gfp_peak_48a,ap2i_r1_gfp_peak_48b,ap2i_r1_gfp_peak_48c,ap2i_r5_gfp_peak_16,ap2i_r2_gfp_peak_311a,ap2i_r2_gfp_peak_311b,ap2i_r2_gfp_peak_311c,ap2i_r2_gfp_peak_311d,ap2i_r3_gfp_peak_10a,ap2i_r3_gfp_peak_10b,ap2i_r3_gfp_peak_10c,ap2i_r3_gfp_peak_10d,ap2i_r4_gfp_peak_9a,ap2i_r4_gfp_peak_9b	R1-R2-R3-R4-R5
PfDd2_03	129347	129696	ap2i_r5_gfp_peak_17	R5
PfDd2_03	134357	134761	ap2i_r2_gfp_peak_312	R2
PfDd2_03	140954	141471	ap2i_r2_gfp_peak_313	R2
PfDd2_03	145863	146150	ap2i_r2_gfp_peak_314	R2
PfDd2_03	149018	149306	ap2i_r1_gfp_peak_49	R1
PfDd2_03	151126	151451	ap2i_r2_gfp_peak_315	R2
PfDd2_03	152160	152678	ap2i_r2_gfp_peak_316	R2
PfDd2_03	152843	153270	ap2i_r2_gfp_peak_317	R2
PfDd2_03	175691	176428	ap2i_r2_gfp_peak_318	R2
PfDd2_03	183033	183330	ap2i_r1_gfp_peak_50	R1
PfDd2_03	183844	184298	ap2i_r1_gfp_peak_51	R1
PfDd2_03	184925	185318	ap2i_r2_gfp_peak_320	R2
PfDd2_03	194055	194417	ap2i_r5_gfp_peak_18	R5
PfDd2_03	202543	202794	ap2i_r2_gfp_peak_323	R2
PfDd2_03	218079	218440	ap2i_r2_gfp_peak_324	R2
PfDd2_03	219430	219981	ap2i_r2_gfp_peak_325a,ap2i_r2_gfp_peak_325b	R2
PfDd2_03	220949	221316	ap2i_r2_gfp_peak_326,ap2i_r5_gfp_peak_19	R2-R5
PfDd2_03	223841	224099	ap2i_r2_gfp_peak_327	R2
PfDd2_03	225183	225488	ap2i_r2_gfp_peak_328	R2
PfDd2_03	226093	227056	ap2i_r2_gfp_peak_329a,ap2i_r2_gfp_peak_329b	R2
PfDd2_03	230210	230863	ap2i_r1_gfp_peak_52,ap2i_r3_gfp_peak_11	R1-R3
PfDd2_03	242323	242596	ap2i_r5_gfp_peak_20	R5
PfDd2_03	246197	246756	ap2i_r5_gfp_peak_21	R5
PfDd2_03	249820	250081	ap2i_r5_gfp_peak_22	R5
PfDd2_03	250683	251043	ap2i_r2_gfp_peak_330	R2
PfDd2_03	263217	263480	ap2i_r2_gfp_peak_331	R2
PfDd2_03	279903	280253	ap2i_r2_gfp_peak_333a,ap2i_r2_gfp_peak_333b	R2
PfDd2_03	301430	301882	ap2i_r2_gfp_peak_338	R2
PfDd2_03	310554	311513	ap2i_r2_gfp_peak_340a,ap2i_r2_gfp_peak_340b,ap2i_r2_gfp_peak_340c	R2
PfDd2_03	318820	319109	ap2i_r2_gfp_peak_341	R2
PfDd2_03	323027	323308	ap2i_r5_gfp_peak_23	R5
PfDd2_03	324984	325256	ap2i_r2_gfp_peak_342	R2
PfDd2_03	327272	327826	ap2i_r2_gfp_peak_343	R2
PfDd2_03	334555	334963	ap2i_r2_gfp_peak_344	R2
PfDd2_03	335628	335929	ap2i_r1_gfp_peak_53	R1
PfDd2_03	338696	338947	ap2i_r2_gfp_peak_345	R2
PfDd2_03	339651	339953	ap2i_r2_gfp_peak_347	R2
PfDd2_03	343470	343849	ap2i_r2_gfp_peak_349	R2
PfDd2_03	347686	348297	ap2i_r1_gfp_peak_54	R1
PfDd2_03	353713	353976	ap2i_r2_gfp_peak_350	R2
PfDd2_03	359305	360646	ap2i_r2_gfp_peak_351a,ap2i_r2_gfp_peak_351b,ap2i_r2_gfp_peak_351c	R2
PfDd2_03	369912	370810	ap2i_r2_gfp_peak_353a,ap2i_r2_gfp_peak_353b	R2
PfDd2_03	371899	372392	ap2i_r2_gfp_peak_354	R2
PfDd2_03	383892	385307	ap2i_r2_gfp_peak_356a,ap2i_r2_gfp_peak_356b,ap2i_r2_gfp_peak_356c	R2
PfDd2_03	398387	398637	ap2i_r5_gfp_peak_24	R5
PfDd2_03	402920	403186	ap2i_r2_gfp_peak_358	R2
PfDd2_03	411402	412741	ap2i_r2_gfp_peak_360a,ap2i_r2_gfp_peak_360b,ap2i_r2_gfp_peak_360c,ap2i_r2_gfp_peak_360d	R2
PfDd2_03	412974	413230	ap2i_r2_gfp_peak_361	R2
PfDd2_03	417106	417692	ap2i_r2_gfp_peak_363a,ap2i_r2_gfp_peak_363b	R2
PfDd2_03	424240	424666	ap2i_r2_gfp_peak_364	R2
PfDd2_03	425796	426330	ap2i_r1_gfp_peak_55	R1
PfDd2_03	431164	431649	ap2i_r1_gfp_peak_56,ap2i_r4_gfp_peak_10	R1-R4
PfDd2_03	435527	435991	ap2i_r2_gfp_peak_365,ap2i_r5_gfp_peak_25	R2-R5
PfDd2_03	437204	437553	ap2i_r2_gfp_peak_366	R2
PfDd2_03	456310	456572	ap2i_r2_gfp_peak_368	R2
PfDd2_03	457671	458068	ap2i_r2_gfp_peak_369	R2
PfDd2_03	461660	462186	ap2i_r2_gfp_peak_370a,ap2i_r2_gfp_peak_370b	R2
PfDd2_03	472455	473221	ap2i_r2_gfp_peak_374a,ap2i_r2_gfp_peak_374b	R2
PfDd2_03	473751	474159	ap2i_r2_gfp_peak_375	R2
PfDd2_03	474372	474997	ap2i_r2_gfp_peak_376	R2
PfDd2_03	480052	480710	ap2i_r2_gfp_peak_377a,ap2i_r2_gfp_peak_377b	R2
PfDd2_03	493586	494050	ap2i_r2_gfp_peak_378	R2
PfDd2_03	495066	495316	ap2i_r2_gfp_peak_379	R2
PfDd2_03	495667	496091	ap2i_r2_gfp_peak_380	R2
PfDd2_03	498323	499645	ap2i_r2_gfp_peak_381a,ap2i_r2_gfp_peak_381b,ap2i_r2_gfp_peak_381c	R2
PfDd2_03	507000	507265	ap2i_r1_gfp_peak_57	R1
PfDd2_03	509412	510070	ap2i_r2_gfp_peak_382a,ap2i_r2_gfp_peak_382b	R2
PfDd2_03	516308	516668	ap2i_r2_gfp_peak_383	R2
PfDd2_03	520429	520855	ap2i_r2_gfp_peak_384a,ap2i_r2_gfp_peak_384b	R2
PfDd2_03	521278	521530	ap2i_r2_gfp_peak_385	R2
PfDd2_03	526619	526910	ap2i_r2_gfp_peak_386	R2
PfDd2_03	531987	532307	ap2i_r2_gfp_peak_387	R2
PfDd2_03	543865	544177	ap2i_r2_gfp_peak_390	R2
PfDd2_03	548219	548473	ap2i_r2_gfp_peak_391	R2
PfDd2_03	555481	555805	ap2i_r2_gfp_peak_392	R2
PfDd2_03	559408	559822	ap2i_r2_gfp_peak_393	R2
PfDd2_03	583413	583832	ap2i_r1_gfp_peak_58	R1
PfDd2_03	600230	600783	ap2i_r2_gfp_peak_398	R2
PfDd2_03	617871	618253	ap2i_r2_gfp_peak_400	R2
PfDd2_03	619163	619486	ap2i_r2_gfp_peak_401	R2
PfDd2_03	638876	639274	ap2i_r1_gfp_peak_59	R1
PfDd2_03	643925	644329	ap2i_r2_gfp_peak_402	R2
PfDd2_03	645519	645827	ap2i_r1_gfp_peak_60	R1
PfDd2_03	647222	647502	ap2i_r2_gfp_peak_403	R2
PfDd2_03	671918	672263	ap2i_r2_gfp_peak_404	R2
PfDd2_03	675642	676926	ap2i_r1_gfp_peak_61a,ap2i_r1_gfp_peak_61b,ap2i_r2_gfp_peak_405,ap2i_r3_gfp_peak_12	R1-R2-R3
PfDd2_03	677182	678349	ap2i_r1_gfp_peak_62a,ap2i_r1_gfp_peak_62b,ap2i_r2_gfp_peak_406,ap2i_r4_gfp_peak_11,ap2i_r3_gfp_peak_13	R1-R2-R3-R4
PfDd2_03	684213	684708	ap2i_r2_gfp_peak_407	R2
PfDd2_03	687285	687728	ap2i_r5_gfp_peak_26	R5
PfDd2_03	692182	692459	ap2i_r2_gfp_peak_408	R2
